2018-10-31 01:18:49	positive_bot3	私 勝つ 続ける  成長 する  負ける 強い なる くる   沙
2018-10-30 23:18:51	positive_bot3	いつも 心 いっぱい 動かす 生きる いる 人 それ 現役 倍 賞
2018-10-30 13:18:50	positive_bot3	人生 バッターボックス 立つ 見送り 三振 する
2018-10-30 11:18:51	positive_bot3	世の中 君 理解 する  栄光 満ちる いる G K チェスタートン
2018-10-30 09:18:49	positive_bot3	今日 楽しめる 自分 自身 人生 忘れる がたい  する  N H クラインバウム
2018-10-30 07:18:50	positive_bot3	限界 いつか 来る 周り 言う  仕方 . 自分 作る いける
2018-10-30 05:18:50	positive_bot3	人生 一 度  生まれ変わる 生きる いる
2018-10-30 03:18:51	positive_bot3	失敗 一種 教育 思考 何 知る いる 人間 成功 失敗 非常 多く  学ぶ  デューイ
2018-10-30 01:18:49	positive_bot3	たとえ 今日 負ける 人生 続く  ミロスロフ・メチージュ
2018-10-29 23:18:52	positive_bot3	できる しょうが 終わる 思う  途中 それ 思う 絶対 達成 できる
2018-10-29 13:18:50	positive_bot3	浪人 時代 挫折 ある 今 ボク ある  あれ 自分 原点   治
2018-10-29 11:18:51	positive_bot3	運命 そこ どく 俺 通る
2018-10-29 09:18:49	positive_bot3	お金 使う  ある
2018-10-29 07:18:50	positive_bot3	弱気 相手 強気 する せる 弱気 強気 押し切る れる 強気 弱気 制す いく 強気 強気 押し退ける   一
2018-10-29 05:18:50	positive_bot3	笑う れる 笑う れる 強い なる
2018-10-29 03:18:51	positive_bot3	慣習 反対 道 行く そう する 常に 物事 うまい いく  ジャック・ルソー
2018-10-29 01:18:49	positive_bot3	雨 はねる 一 人 降る  誰 平等 降る  自分 不幸 思う あなた 苦しむ いる 数 みんな 苦しむ  逃げる 向き合う 試練 思う 楽しい なる (
2018-10-28 23:18:51	positive_bot3	この世 生きる ゆく  損得 勘定 短い 一生  自分 生きる  生きる  いい
2018-10-28 13:18:51	positive_bot3	人間 人間 生きる いく  一番 大切  頭 良い 悪い 心 良い 悪い
2018-10-28 11:18:51	positive_bot3	よく みる おく  君 昼寝 する いる 間 時間 流れる 続ける てる 一 秒 待つ くれる 流れる 去る 時間 二度と 帰る くる  ドラえもん
2018-10-28 09:18:50	positive_bot3	もし 人生 二 回 ある お母さん 言う  高校 行く 一 回 ない  自分 好き する せる くださる   勝
2018-10-28 07:18:51	positive_bot3	大抵  自分 思いがける すばらしい 勇気 持つ いる デール・カーネギー
2018-10-28 05:18:50	positive_bot3	一 度 ない 人生 自分 夢 追いかける いつ 追いかける  孫
2018-10-28 03:18:50	positive_bot3	安全 道 求める 人 痛み 与える  ない 義手 義足 取り替える  自分 手足 切り離す 人
2018-10-28 01:18:50	positive_bot3	今日 日 残り 人生 最初 一 日 アメリカン ビューティー
2018-10-27 23:18:51	positive_bot3	人 世界一 ゴミ 収集 人 なれる 世界一 モデル なれる たとえ 何 やる それ 世界一 何 問題
2018-10-27 13:18:51	positive_bot3	学習 人生 全て ない 人生 一部 続く    大学 図書館
2018-10-27 12:00:19	positive_bot3	マンガ 絵柄 かわいい https :// t . co / LgRAzOedcD
2018-10-27 11:18:52	positive_bot3	自分 考える  生きる なる そう 自分 生きる  考える しまう ウォルター・バジョット
2018-10-27 09:18:50	positive_bot3	登山 目標 山頂 決まる いる 人生 面白い さ 山頂 かえって 逆境 山 中腹 ある
2018-10-27 07:18:51	positive_bot3	天国 すごい いい  行う 人 誰 一 人 帰る くる  作者 不詳
2018-10-27 05:18:50	positive_bot3	勝ち 不思議 勝ち ある 負け 不思議 負け ない
2018-10-27 03:18:51	positive_bot3	勉強 苦しみ 一瞬  勉強 する 苦しみ 一生 続く   大学 図書館
2018-10-27 01:18:50	positive_bot3	僕 耳 世界 一番 笑い 聞く 耳 する
2018-10-26 23:18:51	positive_bot3	 分かれ道 人 通る 道 選ぶ すべて 変わる フロスト
2018-10-26 13:18:51	positive_bot3	我々 誕生  受け取る 人生 真 人生 前渡し 過ぎる 真 人生 我々 一 人 見つける なる P . ギュット
2018-10-26 11:18:52	positive_bot3	登山 目標 山頂 決まる いる 人生 面白い さ 山頂 かえって 逆境 山 中腹 ある
2018-10-26 09:18:50	positive_bot3	思う 通り 人生 ない よい 言える 人生 しれる アルセーヌ・メルセデス・ヒロコ
2018-10-26 07:18:51	positive_bot3	自分 考える  生きる なる そう 自分 生きる  考える しまう ブールジュ
