2018-10-31 02:53:31	cynicalbot	結婚 する 彼 権利 半分 する 義務 二 倍 する  』( ショーペンハウアー )
2018-10-31 02:23:31	cynicalbot	結婚 する まえる 君 後悔 する 結婚 する いる まえる 君 後悔 する 』( キルケゴール )
2018-10-31 01:53:32	cynicalbot	神 同棲 発明 する 悪魔 結婚 発明 する 』( フランシス・ピカビア )
2018-10-31 01:23:31	cynicalbot	独身 者 妻 見つける  成功 する 男 』( アンドレ・プレヴォー )
2018-10-31 00:53:31	cynicalbot	若い  私 お金 人生 最も 大切  思う いる 今 歳 とる それ 正しい  知る 』(  ワイルド )
2018-10-31 00:23:31	cynicalbot	結婚 人生 墓場 ( ことわざ )
2018-10-30 22:53:31	cynicalbot	不幸 なる 人々 さらに 不幸 人々 慰める られる 』( イソップ 物語 )
2018-10-30 22:23:30	cynicalbot	夫婦 長続き する 秘訣 ? それ 一緒 いる 時間 なるべく 少ない する  』(   )
2018-10-30 21:53:31	cynicalbot	人間 判断 力 欠如 結婚 する 忍耐 力 欠如 離婚 する 憶力 欠如 再婚 する 』( アルマン・サラクルー )
2018-10-30 21:23:31	cynicalbot	自分 自分 価値 過大 評価 する  。』( バートランド・ラッセル )
2018-10-30 20:53:31	cynicalbot	誰 ひとり 知る  いる 人ごみ  かき分ける いく  孤独 感ずる  ない (  )
2018-10-30 20:23:31	cynicalbot	人間 自分 考える 不幸 それほど 幸福 ( ラ・ロシュフコー )
2018-10-30 19:53:31	cynicalbot	将来 むかう 歩く  ぼく できる 将来 むかう つまずく  これ できる いちばん うまい できる  倒れる  いる  ( カフカ )
2018-10-30 19:23:31	cynicalbot	よい 結婚 ある たのしい 結婚 』( フランソワ・ド・ラ・ロシュフーコー )
2018-10-30 18:53:31	cynicalbot	頼る  人望 己 力 ある 』(  1 世 )
2018-10-30 18:23:31	cynicalbot	人 いつも 恋 する いる なる それ 結婚 する なる 理由 (  ワイルド )
2018-10-30 17:53:31	cynicalbot	同情 する れる がる 渇望 自己 陶酔 他人 懐 傷める 自己 陶酔 渇望 ( ニーチェ )
2018-10-30 17:23:30	cynicalbot	素晴らしい 結婚 盲目 妻 耳 不自由 夫 間 生まれる ( ミシェル・ド・ドンテーニュ )
2018-10-30 16:53:31	cynicalbot	四 ヶ月 交際 一生 保証 する ?』( ジャン・ジャック・ルソー )
2018-10-30 16:23:30	cynicalbot	結婚 一 人  残り 人々 すべて 断念 する なる 行為 』( ムーア )
2018-10-30 15:53:31	cynicalbot	皆 喜ばす ごらん なさる 誰 喜ぶ せる  できる ( イソップ 物語 )
2018-10-30 14:53:31	cynicalbot	新しい 喜び 新しい 苦痛 もたらす (  )
2018-10-30 14:23:31	cynicalbot	青春  奇妙  外部 赤い 輝く いる 内部 何 感じる られる  (   )
2018-10-30 13:53:31	cynicalbot	壮大 人物 堪えがたい 利己 的 ( エマーソン )
2018-10-30 13:23:32	cynicalbot	男 退屈 結婚 する 女 好奇 心 結婚 する 双方 失望 する 』( ワイルド )
