2018-10-31 02:16:35	n_siko	誰 参加  人生 プロフェショナル いる  ない
2018-10-31 00:16:36	n_siko	死 隣り合わす 略す 幸せ
2018-10-30 22:16:35	n_siko	ちり 積もる 山 なる 所詮 ちり
2018-10-30 20:16:35	n_siko	圧倒的 自然 触れる する ちっぽけ 悩み 解消 する しまう 悩み 解消 する 君 存在 ちっぽけ  変わる
2018-10-30 18:16:35	n_siko	どこ 嘘 ある 解 ない 三 次元 はじめ 全て 嘘 解 かう いる 二 次元  いい
2018-10-30 16:16:35	n_siko	毎日 昨日 自分 裏切る 明日 自分 信じる 生きる てる 抜け出せる 無限 続く 輪廻
2018-10-30 14:16:36	n_siko	さらに 良い する する 良い  駄目 する しまう  多い
2018-10-30 12:16:36	n_siko	失う  慣れる 死ぬ  怖い なる
2018-10-30 08:16:36	n_siko	利己 主義 自己 中 なに いってん 笑う 死ぬ  生きる
2018-10-30 06:16:36	n_siko	セ クロス 猿 する てる エロゲ する 人間
2018-10-30 04:16:35	n_siko	憎しみ 人間 生かす 力 与える
2018-10-30 02:16:36	n_siko	新しい 喜び 新しい 苦痛 もたらす
2018-10-30 00:16:36	n_siko	騙す  騙す れる  悪い
2018-10-29 22:16:35	n_siko	死ぬ 一時 苦 生きる 一生 苦
2018-10-29 20:16:35	n_siko	才能 ある  頑張る  努力 いう 才能 ない  頑張る  ただ 徒労
2018-10-29 18:16:35	n_siko	男 退屈 結婚 する 女 物好き 結婚 する 双方 失望 する  ワイルド
2018-10-29 16:16:36	n_siko	一寸 先 闇
2018-10-29 14:16:36	n_siko	見る ! 人 ゴミ  !!
2018-10-29 12:16:36	n_siko	命 全て 人間 平等 与える られる いる 価値 平等 ない
2018-10-29 10:16:36	n_siko	樹海 道 一 歩
2018-10-29 08:16:35	n_siko	人間 動かす 二つ てこ 恐怖 利益  1 世
2018-10-29 06:16:36	n_siko	人生 しょせん 金 全て きれい ごと  無い 人間 戯言
2018-10-29 04:16:35	n_siko	話 種 なる 悪い  ひとつ ある 話 種 なる   ワイルド
